data,funcionario_id,status,horas_trabalhadas,horas_extras,remoto
2025-12-03,436,PRESENTE,7.29,0.0,0
2025-12-03,75,PRESENTE,8.23,0.65,0
2025-12-03,512,PRESENTE,7.56,0.46,0
2025-12-03,158,PRESENTE,7.61,1.03,0
2025-12-03,98,PRESENTE,7.71,0.0,1
2025-12-03,219,PRESENTE,7.77,0.0,1
2025-12-03,501,PRESENTE,7.39,0.05,1
2025-12-03,221,PRESENTE,8.84,0.43,0
2025-12-03,381,ATRASO,7.01,0.16,1
2025-12-03,619,ATRASO,7.31,0.23,1
2025-12-03,376,PRESENTE,7.9,0.24,0
2025-12-03,334,PRESENTE,8.53,0.35,0
2025-12-03,455,PRESENTE,7.1,0.36,1
2025-12-03,624,PRESENTE,8.53,0.53,0
2025-12-03,202,PRESENTE,8.34,0.0,1
2025-12-03,578,PRESENTE,8.46,0.78,0
2025-12-03,628,PRESENTE,7.36,0.62,0
2025-12-03,234,PRESENTE,8.37,0.37,1
2025-12-03,106,PRESENTE,8.29,0.89,0
2025-12-03,489,FALTA,0.0,0.0,0
2025-12-03,627,PRESENTE,7.88,0.01,0
2025-12-03,51,PRESENTE,8.34,0.0,0
2025-12-03,312,PRESENTE,6.93,0.58,0
2025-12-03,330,FALTA,0.0,0.0,0
2025-12-03,487,PRESENTE,8.58,0.08,1
2025-12-03,247,PRESENTE,7.88,0.0,1
2025-12-03,486,PRESENTE,7.27,0.45,0
2025-12-03,255,PRESENTE,8.08,0.05,0
2025-12-03,279,PRESENTE,8.37,0.0,0
2025-12-03,258,PRESENTE,7.58,0.31,1
2025-12-03,457,FALTA,0.0,0.0,0
2025-12-03,613,PRESENTE,7.58,0.34,0
2025-12-03,435,PRESENTE,7.77,0.89,0
2025-12-03,478,PRESENTE,7.55,0.92,1
2025-12-03,111,FÉRIAS,0.0,0.0,0
2025-12-03,615,FALTA,0.0,0.0,1
2025-12-03,342,PRESENTE,8.9,0.37,0
2025-12-03,421,PRESENTE,7.98,0.36,1
2025-12-03,3,FÉRIAS,0.0,0.0,0
2025-12-03,38,PRESENTE,7.4,0.55,0
2025-12-03,579,PRESENTE,7.72,0.2,1
2025-12-03,401,PRESENTE,8.69,0.0,1
2025-12-03,545,PRESENTE,7.62,0.13,1
2025-12-03,344,PRESENTE,7.6,0.09,0
2025-12-03,295,ATESTADO,0.0,0.0,0
2025-12-03,121,PRESENTE,8.15,0.0,0
2025-12-03,600,PRESENTE,8.21,0.79,0
2025-12-03,380,PRESENTE,7.4,0.0,0
2025-12-03,606,PRESENTE,8.4,0.19,0
2025-12-03,575,PRESENTE,8.03,1.36,1
2025-12-03,551,FÉRIAS,0.0,0.0,0
2025-12-03,350,PRESENTE,8.4,0.33,1
2025-12-03,539,PRESENTE,7.73,0.0,1
2025-12-03,562,PRESENTE,7.92,0.02,0
2025-12-03,433,PRESENTE,8.16,0.7,1
2025-12-03,430,PRESENTE,8.0,0.1,1
2025-12-03,269,PRESENTE,8.16,0.07,0
2025-12-03,645,PRESENTE,8.32,0.16,0
2025-12-03,91,PRESENTE,7.69,0.0,0
2025-12-03,289,ATRASO,6.75,0.23,0
2025-12-03,603,PRESENTE,7.68,0.85,0
2025-12-03,22,PRESENTE,7.47,0.56,0
2025-12-03,174,PRESENTE,8.21,0.0,0
2025-12-03,384,PRESENTE,8.35,1.01,0
2025-12-03,602,PRESENTE,8.79,0.0,0
2025-12-03,256,PRESENTE,8.11,0.68,0
2025-12-03,310,PRESENTE,7.82,0.53,1
2025-12-03,179,FÉRIAS,0.0,0.0,0
2025-12-03,626,PRESENTE,7.88,0.23,0
2025-12-03,470,PRESENTE,7.83,0.78,1
2025-12-03,190,PRESENTE,7.78,0.49,0
2025-12-03,79,PRESENTE,7.59,0.0,0
2025-12-03,506,PRESENTE,8.12,0.0,0
2025-12-03,28,PRESENTE,8.41,0.26,0
2025-12-03,348,PRESENTE,7.42,0.0,1
2025-12-03,528,ATESTADO,0.0,0.0,1
2025-12-03,333,PRESENTE,7.74,0.69,0
2025-12-03,124,FALTA,0.0,0.0,0
2025-12-03,358,PRESENTE,8.17,0.28,0
2025-12-03,273,PRESENTE,8.38,0.44,0
2025-12-03,37,PRESENTE,7.91,0.0,1
2025-12-03,126,PRESENTE,7.98,0.08,0
2025-12-03,33,PRESENTE,8.18,0.0,0
2025-12-03,230,PRESENTE,7.2,0.0,1
2025-12-03,526,PRESENTE,7.91,0.0,1
2025-12-03,385,PRESENTE,8.18,0.52,0
2025-12-03,592,ATESTADO,0.0,0.0,1
2025-12-03,515,PRESENTE,7.92,0.0,1
2025-12-03,477,PRESENTE,7.53,0.23,1
2025-12-03,189,ATRASO,7.18,0.0,1
2025-12-03,480,PRESENTE,7.9,0.0,0
2025-12-03,8,PRESENTE,7.63,0.0,0
2025-12-03,335,FÉRIAS,0.0,0.0,0
2025-12-03,533,PRESENTE,7.56,0.0,1
2025-12-03,199,PRESENTE,7.81,0.25,0
2025-12-03,113,PRESENTE,8.0,0.63,0
2025-12-03,100,PRESENTE,7.75,1.17,1
2025-12-03,452,PRESENTE,8.12,0.0,0
2025-12-03,490,PRESENTE,7.74,0.0,0
2025-12-03,211,PRESENTE,7.86,0.0,1
2025-12-03,167,PRESENTE,8.61,0.35,0
2025-12-03,555,FALTA,0.0,0.0,1
2025-12-03,544,PRESENTE,8.09,0.0,0
2025-12-03,50,ATRASO,7.28,0.27,0
2025-12-03,493,PRESENTE,7.93,0.4,1
2025-12-03,47,FÉRIAS,0.0,0.0,0
2025-12-03,67,PRESENTE,8.53,0.0,0
2025-12-03,516,PRESENTE,8.3,0.13,0
2025-12-03,453,PRESENTE,8.51,0.22,0
2025-12-03,341,ATESTADO,0.0,0.0,0
2025-12-03,252,ATRASO,7.71,0.0,0
2025-12-03,352,ATRASO,6.45,0.44,0
2025-12-03,643,PRESENTE,7.48,0.24,0
2025-12-03,34,PRESENTE,8.29,0.51,1
2025-12-03,84,PRESENTE,7.88,0.0,0
2025-12-03,264,PRESENTE,8.35,0.47,0
2025-12-03,149,ATRASO,7.61,0.0,0
2025-12-03,372,PRESENTE,7.57,1.17,0
2025-12-03,396,PRESENTE,8.54,0.48,0
2025-12-03,236,PRESENTE,6.9,0.05,0
2025-12-03,525,PRESENTE,7.99,0.08,0
2025-12-03,184,PRESENTE,8.05,0.0,0
2025-12-03,151,PRESENTE,7.19,0.74,0
2025-12-03,123,PRESENTE,8.21,0.0,0
2025-12-03,466,PRESENTE,8.09,0.49,0
2025-12-03,142,ATRASO,7.52,0.1,0
2025-12-03,353,PRESENTE,8.02,0.14,0
2025-12-03,284,PRESENTE,8.23,0.46,1
2025-12-03,225,PRESENTE,8.61,0.0,0
2025-12-03,206,ATRASO,6.57,0.0,1
2025-12-03,45,PRESENTE,6.98,0.35,0
2025-12-03,354,PRESENTE,7.97,1.72,0
2025-12-03,449,PRESENTE,7.76,0.19,0
2025-12-03,109,PRESENTE,8.06,0.2,0
2025-12-03,491,PRESENTE,7.99,0.87,0
2025-12-03,130,PRESENTE,7.83,0.2,0
2025-12-03,156,PRESENTE,7.87,0.05,1
2025-12-03,492,PRESENTE,7.96,0.0,0
2025-12-03,503,PRESENTE,8.94,0.71,0
2025-12-03,267,ATESTADO,0.0,0.0,0
2025-12-03,23,PRESENTE,9.31,0.0,0
2025-12-03,463,PRESENTE,8.56,0.76,0
2025-12-03,291,PRESENTE,7.38,0.25,0
2025-12-03,133,PRESENTE,7.69,0.43,1
2025-12-03,629,PRESENTE,8.21,0.06,0
2025-12-03,410,PRESENTE,8.18,0.25,1
2025-12-03,250,PRESENTE,7.92,0.07,0
2025-12-03,208,PRESENTE,7.91,1.45,0
2025-12-03,568,PRESENTE,7.6,0.27,1
2025-12-03,483,PRESENTE,8.22,0.0,1
2025-12-03,183,ATRASO,5.91,0.0,0
2025-12-03,510,PRESENTE,7.69,0.35,0
2025-12-03,318,PRESENTE,7.78,0.0,0
2025-12-03,543,PRESENTE,7.51,0.32,0
2025-12-03,464,PRESENTE,7.63,0.74,1
2025-12-03,472,PRESENTE,7.78,0.0,0
2025-12-03,632,PRESENTE,8.37,0.12,1
2025-12-03,25,PRESENTE,8.51,0.0,1
2025-12-03,390,PRESENTE,8.21,0.82,0
2025-12-03,496,PRESENTE,8.13,1.27,0
2025-12-03,573,PRESENTE,7.84,0.59,1
2025-12-03,467,PRESENTE,7.69,0.95,0
2025-12-04,263,FÉRIAS,0.0,0.0,0
2025-12-04,370,PRESENTE,8.72,0.56,0
2025-12-04,9,PRESENTE,8.26,0.4,0
2025-12-04,316,PRESENTE,8.43,0.0,1
2025-12-04,98,PRESENTE,7.65,1.11,0
2025-12-04,640,PRESENTE,7.45,0.86,0
2025-12-04,151,PRESENTE,8.21,0.77,0
2025-12-04,360,PRESENTE,8.0,0.68,0
2025-12-04,335,PRESENTE,7.64,0.0,1
2025-12-04,490,ATESTADO,0.0,0.0,1
2025-12-04,429,ATRASO,7.52,0.0,0
2025-12-04,604,ATESTADO,0.0,0.0,1
2025-12-04,62,PRESENTE,7.55,0.33,0
2025-12-04,176,PRESENTE,8.01,0.56,0
2025-12-04,231,FALTA,0.0,0.0,1
2025-12-04,282,PRESENTE,7.87,1.3,0
2025-12-04,251,PRESENTE,8.16,0.25,0
2025-12-04,311,PRESENTE,8.01,1.27,0
2025-12-04,87,ATESTADO,0.0,0.0,0
2025-12-04,157,PRESENTE,8.61,0.34,0
2025-12-04,381,PRESENTE,7.78,0.91,0
2025-12-04,327,PRESENTE,8.0,0.73,0
2025-12-04,645,PRESENTE,8.1,0.5,0
2025-12-04,400,PRESENTE,8.06,0.0,0
2025-12-04,60,PRESENTE,8.03,0.0,0
2025-12-04,218,PRESENTE,7.61,0.47,0
2025-12-04,328,PRESENTE,7.85,0.99,0
2025-12-04,600,PRESENTE,7.79,0.55,0
2025-12-04,235,PRESENTE,7.35,1.37,0
2025-12-04,426,PRESENTE,7.8,0.68,0
2025-12-04,24,PRESENTE,8.11,0.55,0
2025-12-04,247,FÉRIAS,0.0,0.0,0
2025-12-04,182,PRESENTE,8.04,0.08,1
2025-12-04,44,PRESENTE,7.79,0.65,0
2025-12-04,100,PRESENTE,7.29,0.77,0
2025-12-04,563,FÉRIAS,0.0,0.0,0
2025-12-04,260,PRESENTE,8.34,0.61,0
2025-12-04,103,PRESENTE,7.91,0.0,0
2025-12-04,171,PRESENTE,9.08,0.0,0
2025-12-04,254,PRESENTE,7.58,0.0,0
2025-12-04,583,ATRASO,7.4,0.0,1
2025-12-04,295,FALTA,0.0,0.0,1
2025-12-04,343,ATESTADO,0.0,0.0,0
2025-12-04,266,PRESENTE,7.8,0.97,0
2025-12-04,625,PRESENTE,8.28,0.0,0
2025-12-04,18,FALTA,0.0,0.0,0
2025-12-04,243,PRESENTE,8.39,0.19,1
2025-12-04,503,PRESENTE,7.93,0.69,0
2025-12-04,8,ATRASO,7.89,0.0,1
2025-12-04,603,PRESENTE,7.92,0.73,0
2025-12-04,375,PRESENTE,6.97,0.79,0
2025-12-04,117,PRESENTE,7.67,0.0,0
2025-12-04,238,PRESENTE,8.46,0.0,0
2025-12-04,255,PRESENTE,7.98,0.34,0
2025-12-04,80,ATESTADO,0.0,0.0,0
2025-12-04,560,PRESENTE,7.42,0.0,0
2025-12-04,2,PRESENTE,8.01,0.16,1
2025-12-04,113,PRESENTE,8.14,0.0,0
2025-12-04,310,PRESENTE,8.3,0.65,0
2025-12-04,228,PRESENTE,8.6,0.0,0
2025-12-04,570,PRESENTE,8.63,0.63,0
2025-12-04,101,PRESENTE,7.89,0.53,0
2025-12-04,542,PRESENTE,7.5,0.0,0
2025-12-04,606,PRESENTE,7.54,0.0,0
2025-12-04,209,PRESENTE,8.17,1.04,0
2025-12-04,51,PRESENTE,8.48,0.32,1
2025-12-04,300,PRESENTE,8.44,1.17,0
2025-12-04,20,PRESENTE,7.53,0.64,0
2025-12-04,484,PRESENTE,8.53,0.0,0
2025-12-04,302,PRESENTE,7.58,0.08,0
2025-12-04,23,ATRASO,6.87,0.01,0
2025-12-04,594,PRESENTE,7.94,0.27,0
2025-12-04,41,PRESENTE,8.16,0.16,0
2025-12-04,406,PRESENTE,7.52,0.02,1
2025-12-04,131,PRESENTE,7.95,0.05,1
2025-12-04,403,PRESENTE,8.2,0.85,1
2025-12-04,602,PRESENTE,8.44,0.49,1
2025-12-04,449,PRESENTE,7.66,0.0,1
2025-12-04,213,PRESENTE,8.66,0.5,1
2025-12-04,478,ATESTADO,0.0,0.0,1
2025-12-04,65,PRESENTE,7.66,0.59,0
2025-12-04,186,PRESENTE,8.11,1.01,0
2025-12-04,221,PRESENTE,8.55,0.0,0
2025-12-04,619,PRESENTE,7.72,0.46,0
2025-12-04,577,PRESENTE,7.99,0.0,0
2025-12-04,202,PRESENTE,7.67,1.02,0
2025-12-04,629,PRESENTE,7.89,0.5,0
2025-12-04,132,PRESENTE,7.94,0.0,0
2025-12-04,431,FALTA,0.0,0.0,0
2025-12-04,159,ATRASO,6.69,0.14,1
2025-12-04,458,PRESENTE,8.29,0.0,0
2025-12-04,242,ATRASO,7.53,0.07,0
2025-12-04,200,PRESENTE,8.88,0.0,1
2025-12-04,297,PRESENTE,8.26,0.0,0
2025-12-04,348,PRESENTE,7.97,0.0,0
2025-12-04,4,PRESENTE,8.33,0.0,0
2025-12-04,211,PRESENTE,7.14,1.15,0
2025-12-04,135,PRESENTE,7.94,0.99,0
2025-12-04,614,PRESENTE,7.61,0.47,0
2025-12-04,536,PRESENTE,7.78,0.0,0
2025-12-04,647,PRESENTE,7.84,0.0,0
2025-12-04,432,PRESENTE,8.42,0.22,0
2025-12-04,34,PRESENTE,7.96,0.42,0
2025-12-04,216,PRESENTE,8.15,0.36,1
2025-12-04,376,PRESENTE,6.68,0.7,0
2025-12-04,497,FÉRIAS,0.0,0.0,1
2025-12-04,140,FÉRIAS,0.0,0.0,1
2025-12-04,512,ATRASO,6.83,0.31,1
2025-12-04,141,PRESENTE,7.92,0.0,0
2025-12-04,519,PRESENTE,8.6,0.0,0
2025-12-04,352,PRESENTE,7.93,0.8,0
2025-12-04,372,PRESENTE,8.24,0.0,1
2025-12-04,498,PRESENTE,8.37,0.39,0
2025-12-04,191,ATRASO,6.95,0.47,0
2025-12-04,509,PRESENTE,8.29,0.5,0
2025-12-04,7,PRESENTE,7.93,0.22,1
2025-12-04,382,PRESENTE,7.47,0.0,0
2025-12-04,623,PRESENTE,8.52,0.0,0
2025-12-04,160,PRESENTE,8.03,0.3,0
2025-12-04,38,PRESENTE,7.8,0.55,0
2025-12-04,365,PRESENTE,8.05,1.15,1
2025-12-04,649,PRESENTE,7.25,0.16,1
2025-12-04,49,ATRASO,6.51,0.52,0
2025-12-04,477,PRESENTE,7.7,0.4,0
2025-12-04,17,PRESENTE,7.65,0.52,0
2025-12-04,207,PRESENTE,7.73,0.49,0
2025-12-04,398,PRESENTE,8.28,0.5,0
2025-12-04,601,PRESENTE,7.68,0.03,0
2025-12-04,346,PRESENTE,7.7,1.23,1
2025-12-04,224,PRESENTE,8.68,0.0,1
2025-12-04,486,PRESENTE,7.93,0.0,0
2025-12-04,354,PRESENTE,8.32,0.27,0
2025-12-04,91,PRESENTE,7.83,1.39,0
2025-12-04,42,ATRASO,6.7,0.63,1
2025-12-04,252,PRESENTE,7.39,0.28,0
2025-12-04,46,PRESENTE,7.89,0.0,0
2025-12-04,338,PRESENTE,7.18,0.05,0
2025-12-04,78,PRESENTE,8.04,0.09,1
2025-12-04,552,PRESENTE,8.23,0.0,0
2025-12-04,456,PRESENTE,7.7,0.19,1
2025-12-04,349,ATRASO,7.5,0.0,0
2025-12-04,500,PRESENTE,8.61,0.14,0
2025-12-04,407,FALTA,0.0,0.0,0
2025-12-04,569,PRESENTE,7.65,0.35,1
2025-12-04,459,PRESENTE,7.83,0.0,0
2025-12-04,387,PRESENTE,7.63,1.47,0
2025-12-04,357,ATRASO,7.94,0.0,0
2025-12-04,184,PRESENTE,8.51,0.33,0
2025-12-04,628,PRESENTE,8.0,0.0,0
2025-12-04,409,PRESENTE,8.18,0.0,0
2025-12-04,72,PRESENTE,8.8,1.69,1
2025-12-04,210,PRESENTE,8.63,0.0,1
2025-12-04,332,PRESENTE,7.73,0.07,0
2025-12-04,175,PRESENTE,8.39,0.0,0
2025-12-04,188,FALTA,0.0,0.0,0
2025-12-04,112,PRESENTE,8.07,0.08,0
2025-12-04,304,PRESENTE,7.71,0.26,1
2025-12-04,591,PRESENTE,7.92,0.02,0
2025-12-04,607,PRESENTE,8.01,0.05,0
2025-12-04,13,ATRASO,7.17,0.0,0
2025-12-04,106,PRESENTE,8.39,0.12,0
2025-12-04,83,PRESENTE,8.23,0.28,0
2025-12-04,483,PRESENTE,7.47,0.17,0
2025-12-04,562,PRESENTE,8.66,0.11,1
2025-12-04,199,PRESENTE,7.91,0.11,0
2025-12-04,28,PRESENTE,8.31,0.62,1
2025-12-04,154,PRESENTE,8.13,0.56,1
2025-12-04,513,FÉRIAS,0.0,0.0,0
2025-12-04,198,PRESENTE,7.89,0.6,1
2025-12-04,523,PRESENTE,7.69,0.79,0
2025-12-04,424,ATESTADO,0.0,0.0,0
2025-12-04,582,PRESENTE,7.95,0.83,0
2025-12-04,545,ATESTADO,0.0,0.0,0
2025-12-04,557,PRESENTE,8.57,0.75,1
2025-12-04,130,PRESENTE,7.84,0.16,0
2025-12-04,364,PRESENTE,8.05,0.96,0
2025-12-04,435,PRESENTE,8.06,0.63,1
2025-12-04,240,PRESENTE,8.6,0.87,1
2025-12-04,555,PRESENTE,8.11,0.37,1
2025-12-04,277,PRESENTE,8.12,0.0,1
2025-12-04,164,PRESENTE,7.23,0.36,0
2025-12-04,220,PRESENTE,8.46,1.3,1
2025-12-04,37,PRESENTE,7.68,0.06,0
2025-12-04,344,PRESENTE,7.65,0.65,0
2025-12-04,487,PRESENTE,8.35,1.29,0
2025-12-04,475,PRESENTE,7.99,0.35,0
2025-12-04,126,PRESENTE,8.32,0.6,0
2025-12-04,259,PRESENTE,8.09,0.4,0
2025-12-04,494,PRESENTE,7.57,0.0,0
2025-12-04,279,PRESENTE,7.73,0.41,0
2025-12-04,404,PRESENTE,7.92,0.73,1
2025-12-04,120,PRESENTE,7.98,0.0,0
2025-12-04,355,PRESENTE,8.0,0.0,0
2025-12-04,137,PRESENTE,8.37,0.0,0
2025-12-04,595,PRESENTE,7.69,0.07,0
2025-12-04,315,PRESENTE,8.24,0.0,0
2025-12-04,25,PRESENTE,8.51,0.0,0
2025-12-04,92,PRESENTE,8.33,0.76,0
2025-12-04,469,PRESENTE,7.31,0.74,0
2025-12-04,39,ATRASO,7.03,0.43,0
2025-12-04,29,PRESENTE,8.12,0.0,0
2025-12-04,408,PRESENTE,7.44,0.85,0
2025-12-04,271,PRESENTE,7.25,0.57,0
2025-12-04,613,PRESENTE,7.45,0.29,0
2025-12-04,585,PRESENTE,7.94,0.96,1
2025-12-04,206,PRESENTE,7.86,0.16,1
2025-12-04,122,PRESENTE,8.53,0.67,0
2025-12-04,331,PRESENTE,7.91,1.18,1
2025-12-04,368,PRESENTE,8.4,0.0,0
2025-12-04,388,PRESENTE,8.04,0.0,0
2025-12-04,537,FALTA,0.0,0.0,0
2025-12-04,463,PRESENTE,7.92,0.03,0
2025-12-04,587,PRESENTE,8.21,0.0,0
2025-12-04,142,ATRASO,7.13,0.0,0
2025-12-04,301,FALTA,0.0,0.0,1
2025-12-04,333,PRESENTE,8.62,0.76,1
2025-12-04,229,PRESENTE,7.49,0.12,1
2025-12-04,330,PRESENTE,7.71,0.0,0
2025-12-04,249,ATESTADO,0.0,0.0,0
2025-12-04,440,PRESENTE,8.67,0.38,0
2025-12-04,530,PRESENTE,7.28,0.11,0
2025-12-04,35,PRESENTE,7.87,0.0,0
2025-12-04,192,PRESENTE,7.56,0.03,0
2025-12-04,419,PRESENTE,8.66,0.0,0
2025-12-04,110,PRESENTE,8.3,0.0,0
2025-12-04,180,PRESENTE,7.9,0.0,1
2025-12-04,635,PRESENTE,8.18,0.3,0
2025-12-04,14,PRESENTE,7.78,0.0,1
2025-12-04,533,PRESENTE,8.08,0.0,0
2025-12-04,642,PRESENTE,7.73,0.25,0
2025-12-04,248,PRESENTE,7.54,0.84,0
2025-12-04,531,PRESENTE,7.38,0.23,0
2025-12-04,548,PRESENTE,8.63,0.13,0
2025-12-04,265,PRESENTE,8.42,1.03,0
2025-12-04,491,PRESENTE,7.89,1.06,0
2025-12-04,250,PRESENTE,7.76,0.02,1
2025-12-04,82,PRESENTE,7.78,0.3,0
2025-12-04,11,PRESENTE,8.04,0.55,0
2025-12-04,525,PRESENTE,8.74,0.0,0
2025-12-04,308,PRESENTE,8.24,0.0,0
2025-12-04,55,PRESENTE,7.69,0.31,1
2025-12-04,314,PRESENTE,8.67,0.86,1
2025-12-04,155,PRESENTE,8.45,0.0,1
2025-12-04,59,PRESENTE,6.44,0.74,1
2025-12-04,556,PRESENTE,8.2,0.81,0
2025-12-04,124,PRESENTE,8.43,0.0,0
2025-12-04,234,PRESENTE,8.0,0.0,0
2025-12-04,108,PRESENTE,7.48,0.26,0
2025-12-04,97,PRESENTE,8.66,0.46,1
2025-12-04,394,PRESENTE,8.3,0.96,0
2025-12-04,520,PRESENTE,7.29,0.1,0
2025-12-04,416,ATESTADO,0.0,0.0,1
2025-12-04,543,PRESENTE,7.44,0.0,1
2025-12-04,53,PRESENTE,8.28,0.0,0
2025-12-04,185,PRESENTE,7.17,0.1,0
2025-12-04,598,PRESENTE,8.01,0.57,0
2025-12-04,40,FÉRIAS,0.0,0.0,0
2025-12-04,16,PRESENTE,8.32,0.23,0
2025-12-04,420,PRESENTE,8.49,0.39,0
2025-12-04,309,ATRASO,7.7,0.44,0
2025-12-04,227,PRESENTE,7.65,0.18,0
2025-12-04,269,PRESENTE,7.95,0.0,0
2025-12-04,307,PRESENTE,8.04,0.85,0
2025-12-04,102,PRESENTE,8.13,0.53,1
2025-12-04,549,PRESENTE,7.82,0.17,1
2025-12-04,437,PRESENTE,7.45,0.78,0
2025-12-04,286,PRESENTE,7.81,0.0,1
2025-12-04,608,PRESENTE,8.55,0.49,0
2025-12-04,359,FÉRIAS,0.0,0.0,0
2025-12-04,637,PRESENTE,7.76,0.54,0
2025-12-04,377,FALTA,0.0,0.0,0
2025-12-04,173,PRESENTE,8.35,0.75,1
2025-12-04,99,PRESENTE,7.88,0.83,0
2025-12-04,30,PRESENTE,7.13,0.0,0
2025-12-04,529,PRESENTE,7.98,0.65,0
2025-12-04,196,ATRASO,6.3,0.15,0
2025-12-04,296,PRESENTE,8.29,0.19,1
2025-12-04,290,PRESENTE,8.22,0.0,0
2025-12-04,169,PRESENTE,7.83,0.31,0
2025-12-04,153,PRESENTE,8.45,0.0,0
2025-12-04,384,PRESENTE,7.82,0.37,1
2025-12-04,553,PRESENTE,8.3,0.0,0
2025-12-04,144,PRESENTE,8.3,0.64,0
2025-12-04,85,PRESENTE,8.07,1.11,0
2025-12-04,550,PRESENTE,8.76,0.05,0
2025-12-04,460,PRESENTE,8.37,0.46,1
2025-12-04,471,PRESENTE,8.28,0.01,1
2025-12-04,32,PRESENTE,8.17,0.25,0
2025-12-04,190,PRESENTE,8.28,1.25,1
2025-12-04,561,PRESENTE,7.76,0.0,0
2025-12-04,96,PRESENTE,7.54,0.29,0
2025-12-04,81,PRESENTE,8.68,0.0,0
2025-12-04,274,PRESENTE,7.86,0.51,0
2025-12-04,547,PRESENTE,7.28,0.11,0
2025-12-04,289,PRESENTE,7.81,0.0,0
2025-12-04,584,PRESENTE,8.52,0.03,0
2025-12-04,340,PRESENTE,8.52,0.08,0
2025-12-04,643,PRESENTE,7.84,0.0,1
2025-12-04,411,FÉRIAS,0.0,0.0,0
2025-12-04,177,PRESENTE,8.61,0.82,1
2025-12-04,298,PRESENTE,7.27,0.33,1
2025-12-04,163,PRESENTE,7.75,0.95,0
2025-12-04,611,PRESENTE,8.33,0.64,0
2025-12-04,225,PRESENTE,7.8,0.59,0
2025-12-04,111,PRESENTE,7.91,0.83,0
2025-12-04,468,PRESENTE,7.17,0.83,0
2025-12-04,324,PRESENTE,8.17,0.08,0
2025-12-04,636,PRESENTE,7.6,0.05,0
2025-12-04,430,ATRASO,6.7,0.24,0
2025-12-04,150,PRESENTE,7.64,0.06,1
2025-12-04,540,PRESENTE,8.1,0.07,0
2025-12-04,329,ATRASO,7.63,0.34,1
2025-12-04,528,PRESENTE,8.27,0.65,0
2025-12-04,86,PRESENTE,8.0,1.13,1
2025-12-04,627,PRESENTE,8.53,0.67,0
2025-12-04,617,PRESENTE,7.72,0.67,0
2025-12-04,268,PRESENTE,8.2,0.0,0
2025-12-04,568,PRESENTE,8.85,0.45,0
2025-12-04,622,PRESENTE,9.14,0.0,1
2025-12-04,461,PRESENTE,8.48,0.0,0
2025-12-04,246,PRESENTE,7.3,0.45,1
2025-12-04,158,PRESENTE,8.23,1.07,1
2025-12-04,156,PRESENTE,8.49,0.0,0
2025-12-04,15,ATRASO,7.26,0.28,0
2025-12-04,480,PRESENTE,7.99,0.0,0
2025-12-04,428,ATESTADO,0.0,0.0,1
2025-12-04,648,PRESENTE,7.62,0.0,0
2025-12-04,22,PRESENTE,7.6,0.13,1
2025-12-04,374,PRESENTE,7.96,0.73,0
2025-12-04,492,PRESENTE,7.19,0.69,0
2025-12-04,485,PRESENTE,8.31,0.0,0
2025-12-04,626,PRESENTE,7.38,0.22,0
2025-12-04,464,ATESTADO,0.0,0.0,0
2025-12-04,402,PRESENTE,8.23,0.79,1
2025-12-04,410,PRESENTE,8.23,0.62,0
2025-12-04,293,PRESENTE,8.27,0.0,0
2025-12-04,68,PRESENTE,8.32,0.0,1
2025-12-04,253,PRESENTE,8.31,0.0,0
2025-12-04,515,PRESENTE,7.24,1.19,0
2025-12-04,386,PRESENTE,8.05,0.63,0
2025-12-04,347,PRESENTE,7.9,0.0,0
2025-12-04,145,ATESTADO,0.0,0.0,0
2025-12-04,178,PRESENTE,8.01,0.0,1
2025-12-04,73,ATESTADO,0.0,0.0,0
2025-12-04,539,PRESENTE,8.45,1.0,0
2025-12-04,450,PRESENTE,8.07,0.81,0
2025-12-04,223,PRESENTE,8.34,0.16,1
2025-12-04,634,PRESENTE,7.09,0.29,0
2025-12-04,283,PRESENTE,7.79,0.08,0
2025-12-04,422,PRESENTE,8.2,0.0,1
2025-12-04,620,PRESENTE,8.47,0.37,0
2025-12-04,418,PRESENTE,8.05,0.55,0
2025-12-04,5,PRESENTE,7.67,0.75,0
2025-12-04,351,PRESENTE,7.62,0.21,0
2025-12-04,174,PRESENTE,7.53,0.81,0
2025-12-04,189,PRESENTE,8.19,0.58,1
2025-12-04,31,PRESENTE,8.21,0.48,0
2025-12-04,114,FÉRIAS,0.0,0.0,1
2025-12-04,76,PRESENTE,7.68,0.1,1
2025-12-04,127,PRESENTE,7.7,0.42,0
2025-12-04,358,PRESENTE,7.87,0.43,1
2025-12-04,510,PRESENTE,8.45,1.58,0
2025-12-04,292,FÉRIAS,0.0,0.0,1
2025-12-04,596,PRESENTE,7.26,0.65,0
2025-12-04,472,PRESENTE,8.46,0.79,0
2025-12-04,373,PRESENTE,7.71,0.0,0
2025-12-04,264,PRESENTE,8.0,0.38,0
2025-12-04,239,PRESENTE,8.28,0.25,0
2025-12-04,453,PRESENTE,8.27,0.04,0
2025-12-04,74,PRESENTE,6.92,0.02,1
2025-12-04,303,ATRASO,5.51,0.0,0
2025-12-04,481,PRESENTE,8.59,0.0,1
2025-12-04,179,PRESENTE,8.25,0.71,0
2025-12-04,650,PRESENTE,7.35,0.59,0
2025-12-04,79,PRESENTE,7.55,0.45,0
2025-12-04,281,PRESENTE,7.26,0.86,0
2025-12-04,496,PRESENTE,8.3,0.18,1
